Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,546",Pugni chiusi,"$55,539",-,-,"$55,539",100%
"1,547",The Storytelling Show,"$54,942",-,-,"$54,942",100%
"1,548",La capture 2010 Re-release,"$54,655",-,-,"$54,655",100%
"1,549",The Nature of Existence,"$54,645","$54,645",100%,-,-
"1,550",The Lottery,"$54,543","$54,543",100%,-,-
"1,551",The Harimaya Bridge,"$54,473","$54,473",100%,-,-
"1,552",The Abandoned 2010 Re-release,"$54,439",-,-,"$54,439",100%
"1,553",Harlan: In the Shadow of Jew Suess,"$54,305","$54,305",100%,-,-
"1,554",National Theatre Live: The Habit of Art,"$53,865",-,-,"$53,865",100%
"1,555",Egoli: Afrikaners is Plesierig,"$53,736",-,-,"$53,736",100%
"1,556",Im Bazar der Geschlechter,"$53,451",-,-,"$53,451",100%
"1,557",God of Vampires,"$53,345","$53,345",100%,-,-
"1,558",Mia and the Migoo 2010 Re-release,"$52,873","$17,000",32.2%,"$35,873",67.8%
"1,559",Cropsey,"$52,476","$52,476",100%,-,-
"1,560",It's Your Fault,"$52,475",-,-,"$52,475",100%
"1,561",Breath Made Visible: Anna Halprin,"$52,387","$52,387",100%,-,-
"1,562",Fake Orgasm,"$52,386",-,-,"$52,386",100%
"1,563",Here and There,"$52,307","$27,156",51.9%,"$25,151",48.1%
"1,564",The Human Experience,"$52,296","$52,296",100%,-,-
"1,565",Henri-Georges Clouzot's Inferno,"$52,003","$25,489",49%,"$26,514",51%
"1,566",A Step Into Darkness,"$51,955",-,-,"$51,955",100%
"1,567",Ballad 2010 Re-release,"$51,483",-,-,"$51,483",100%
"1,568",Dark Love,"$51,402",-,-,"$51,402",100%
"1,569",The Border City 2,"$51,136",-,-,"$51,136",100%
"1,570",They Wait 2010 Re-release,"$51,129",-,-,"$51,129",100%
"1,571",Nothing's All Bad,"$50,924",-,-,"$50,924",100%
"1,572",Live Virgin 2010 Re-release,"$50,801",-,-,"$50,801",100%
"1,573",Acoustic,"$50,766",-,-,"$50,766",100%
"1,574",Soundtrack of Passion,"$50,752",-,-,"$50,752",100%
"1,575",Eternity,"$50,365",-,-,"$50,365",100%
"1,576",Der grosse Kater,"$49,955",-,-,"$49,955",100%
"1,577",School Is Over,"$49,802",-,-,"$49,802",100%
"1,578",Bock for President,"$49,771",-,-,"$49,771",100%
"1,579",The Messengers 2010 Re-release,"$49,553",-,-,"$49,553",100%
"1,580",GasLand,"$49,428","$30,846",62.4%,"$18,582",37.6%
"1,581",Kung Fu Dunk 2010 Re-release,"$48,839",-,-,"$48,839",100%
"1,582",Tales from Earthsea 2010 Re-release,"$48,658","$48,658",100%,-,-
"1,583",Four Minutes 2010 Re-release,"$48,651",-,-,"$48,651",100%
"1,584",Boogie Woogie,"$48,411","$2,618",5.4%,"$45,793",94.6%
"1,585",Everlasting Moments 2010 Re-release,"$48,354",-,-,"$48,354",100%
"1,586",Elisa K,"$48,340",-,-,"$48,340",100%
"1,587",Wandering Streams,"$47,968",-,-,"$47,968",100%
"1,588",After the Waterfall,"$47,856",-,-,"$47,856",100%
"1,589",Cafe Noir,"$47,784",-,-,"$47,784",100%
"1,590",Christine Cristina,"$47,684",-,-,"$47,684",100%
"1,591",The Forgotten Bag,"$47,354",-,-,"$47,354",100%
"1,592",Cheating Thieves,"$47,325",-,-,"$47,325",100%
"1,593",Every Man for Himself,"$47,262","$47,262",100%,-,-
"1,594",The Metropolitan Opera HD Live: Thomas: Hamlet,"$47,246",-,-,"$47,246",100%
"1,595",Ca$h,"$46,488","$46,488",100%,-,-
"1,596",Maria and I,"$46,394",-,-,"$46,394",100%
"1,597",¿Dónde se nacionaliza la marea?,"$46,388",-,-,"$46,388",100%
"1,598",William S. Burroughs: A Man Within,"$46,380","$46,380",100%,-,-
"1,599",Hayde bre,"$46,266",-,-,"$46,266",100%
"1,600",Stag Night,"$45,927",-,-,"$45,927",100%
"1,601",Summerland,"$45,629",-,-,"$45,629",100%
"1,602",Extremos,"$45,567",-,-,"$45,567",100%
"1,603",Nosferatu. Uzhas nochi,"$45,482",-,-,"$45,482",100%
"1,604",Horn of Plenty 2010 Re-release,"$45,255",-,-,"$45,255",100%
"1,605",Las aventuras de Don Quijote,"$45,236",-,-,"$45,236",100%
"1,606",The Girl with the Red Scarf,"$45,123",-,-,"$45,123",100%
"1,607",Ebka Kabelny,"$44,822",-,-,"$44,822",100%
"1,608",Blood Money,"$44,695",-,-,"$44,695",100%
"1,609",Defendor,"$44,462","$44,462",100%,-,-
"1,610",Friend Zone 2010 Re-release,"$44,061",-,-,"$44,061",100%
"1,611",Strella,"$43,818",-,-,"$43,818",100%
"1,612",La bomba del Liceu,"$43,764",-,-,"$43,764",100%
"1,613",O kul: Hayal bile etme,"$43,018",-,-,"$43,018",100%
"1,614",Vem?,"$42,752",-,-,"$42,752",100%
"1,615",El Dictator,"$42,653",-,-,"$42,653",100%
"1,616",Uçan melekler,"$42,617",-,-,"$42,617",100%
"1,617",Yoga,"$42,498",-,-,"$42,498",100%
"1,618",El tesoro del rey Midas,"$42,310",-,-,"$42,310",100%
"1,619",Pecados de mi padre,"$42,295",-,-,"$42,295",100%
"1,620",The Oath,"$42,273","$42,273",100%,-,-
"1,621",Mundialito,"$42,172",-,-,"$42,172",100%
"1,622",On the Bowery,"$41,802","$41,802",100%,-,-
"1,623",The Replacement,"$41,715",-,-,"$41,715",100%
"1,624",Boarding Gate 2010 Re-release,"$41,452",-,-,"$41,452",100%
"1,625",Denizden gelen,"$41,436",-,-,"$41,436",100%
"1,626",Blades of Blood,"$40,911",-,-,"$40,911",100%
"1,627",Enter the Dragon 2010 Re-release,"$40,802",-,-,"$40,802",100%
"1,628",Besa,"$40,659",-,-,"$40,659",100%
"1,629",The Trouble with Terkel 2010 Re-release,"$40,385","$40,385",100%,-,-
"1,630",The Red Baron 2010 Re-release,"$40,239","$37,189",92.4%,"$3,050",7.6%
"1,631",White Night Wedding 2010 Re-release,"$40,153",-,-,"$40,153",100%
"1,632",Driven to Kill,"$40,103",-,-,"$40,103",100%
"1,633",Sunrise/Sunset,"$39,884",-,-,"$39,884",100%
"1,634",One War,"$39,710",-,-,"$39,710",100%
"1,635",Black Out,"$39,606",-,-,"$39,606",100%
"1,636",The Race-ist,"$39,523",-,-,"$39,523",100%
"1,637",Of Love and Other Demons,"$39,406",-,-,"$39,406",100%
"1,638",Northless,"$39,382",-,-,"$39,382",100%
"1,639",Nausicaä of the Valley of the Wind 2010 Re-release,"$39,306",-,-,"$39,306",100%
"1,640",Alta infedeltà,"$39,069",-,-,"$39,069",100%
"1,641",Not Engineer Hasan,"$39,020",-,-,"$39,020",100%
"1,642",Thambikku Indha Ooru,"$38,739",-,-,"$38,739",100%
"1,643",Bluebeard,"$38,696","$33,490",86.5%,"$5,206",13.5%
"1,644",Nine Nation Animation,"$38,382","$38,382",100%,-,-
"1,645",Smert v pensne ili Nash Chekhov,"$38,326",-,-,"$38,326",100%
"1,646",Cabeça a Prêmio,"$38,264",-,-,"$38,264",100%
"1,647",Death Bell 2010 Re-release,"$38,261",-,-,"$38,261",100%
"1,648",The Legend of Pale Male,"$38,083","$38,083",100%,-,-
"1,649",Adi ask bu eziyetin,"$37,817",-,-,"$37,817",100%
"1,650",14 Days with Victor,"$37,769",-,-,"$37,769",100%
"1,651",Honeymoons,"$37,542",-,-,"$37,542",100%
"1,652",Blue Eyes,"$37,470",-,-,"$37,470",100%
"1,653",Magic,"$37,122",-,-,"$37,122",100%
"1,654",Accidents Happen,"$36,857",-,-,"$36,857",100%
"1,655",Wedding in Bessarabia,"$36,800",-,-,"$36,800",100%
"1,656",Infestation,"$36,756",-,-,"$36,756",100%
"1,657",For Better for Worse,"$36,520",-,-,"$36,520",100%
"1,658",Cherry,"$36,465","$11,362",31.2%,"$25,103",68.8%
"1,659",Tandoori Love 2010 Re-release,"$36,013",-,-,"$36,013",100%
"1,660",Intangible Asset No. 82,"$35,801",-,-,"$35,801",100%
"1,661",Adrenaline Khonduadsad,"$35,561",-,-,"$35,561",100%
"1,662",Guy and Madeline on a Park Bench,"$35,556","$35,556",100%,-,-
"1,663",Filmové pøehlídky 2010,"$35,543",-,-,"$35,543",100%
"1,664",Gora samotsvetov 2010 Re-release,"$35,505",-,-,"$35,505",100%
"1,665",Speed of Glory,"$35,479",-,-,"$35,479",100%
"1,666",I Served the King of England 2010 Re-release,"$35,268",-,-,"$35,268",100%
"1,667",God's Forgotten Town,"$35,192",-,-,"$35,192",100%
"1,668",Madre amadísima,"$35,068",-,-,"$35,068",100%
"1,669",BBC Proms: Last Night of the Proms,"$34,737",-,-,"$34,737",100%
"1,670",France,"$34,714",-,-,"$34,714",100%
"1,671",Beyond the Steppes,"$34,485",-,-,"$34,485",100%
"1,672",Yuki and Nina,"$34,128",-,-,"$34,128",100%
"1,673",Majnon Amira,"$33,914",-,-,"$33,914",100%
"1,674",Drama,"$33,774",-,-,"$33,774",100%
"1,675",WebSiteStory,"$33,729",-,-,"$33,729",100%
"1,676",Ingrid,"$33,711",-,-,"$33,711",100%
"1,677",Nagore,"$33,620",-,-,"$33,620",100%
"1,678",El Hekaya Fiha Mena,"$33,522",-,-,"$33,522",100%
"1,679",Daddy Longlegs,"$33,217","$21,766",65.5%,"$11,451",34.5%
"1,680",Ik Kudi Punjab Di,"$33,211",-,-,"$33,211",100%
"1,681",Priklyucheniya v tridesyatom tsarstve,"$33,064",-,-,"$33,064",100%
"1,682",Ahead of Time: The Extraordinary Journey of Ruth Gruber,"$33,024","$33,024",100%,-,-
"1,683",Spoken Word,"$32,961","$32,961",100%,-,-
"1,684",Yami no kodomo-tachi,"$32,848",-,-,"$32,848",100%
"1,685",My Geeky Girlfriend,"$32,727",-,-,"$32,727",100%
"1,686",Evropa-Aziya,"$32,658",-,-,"$32,658",100%
"1,687",Giallo,"$32,655",-,-,"$32,655",100%
"1,688",The Cry of the Owl,"$32,572",-,-,"$32,572",100%
"1,689",The Tango Singer,"$32,531",-,-,"$32,531",100%
"1,690",What If...? 2010 Re-release,"$32,510",-,-,"$32,510",100%
"1,691",Boxing Gym,"$32,476","$32,476",100%,-,-
"1,692",Brotherhood,"$32,416","$19,722",60.8%,"$12,694",39.2%
"1,693",Strength and Honour 2010 Re-release,"$32,342",-,-,"$32,342",100%
"1,694",Beetle Queen Conquers Tokyo,"$32,308","$32,308",100%,-,-
"1,695",Living in Emergency,"$32,208","$32,208",100%,-,-
"1,696",Sweet Valentine,"$32,050",-,-,"$32,050",100%
"1,697",Autumn Gold,"$31,966",-,-,"$31,966",100%
"1,698",180° South,"$31,745","$31,745",100%,-,-
"1,699",The Hush 2010 Re-release,"$31,743",-,-,"$31,743",100%
"1,700",Peaceful Times,"$31,703",-,-,"$31,703",100%
"1,701",Noise 2010 Re-release,"$31,444",-,-,"$31,444",100%
"1,702",The Silence Before Bach 2010 Re-release,"$31,071",-,-,"$31,071",100%
"1,703",Hamlet 2010 Re-release,"$31,033",-,-,"$31,033",100%
"1,704",Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),"$30,975","$30,975",100%,-,-
"1,705",With Love,"$30,851",-,-,"$30,851",100%
"1,706",Gnarr,"$30,830",-,-,"$30,830",100%
"1,707",Love on a Wkend,"$30,615",-,-,"$30,615",100%
"1,708",Adam's Village,"$30,496",-,-,"$30,496",100%
"1,709",London Assurance,"$30,427",-,-,"$30,427",100%
"1,710",Shanghai Red 2010 Re-release,"$30,353","$30,353",100%,-,-
"1,711",Feast 2010 Re-release,"$30,281",-,-,"$30,281",100%
"1,712",The Red Shoes 2010 Re-release,"$30,165",-,-,"$30,165",100%
"1,713",In My Sleep,"$30,158","$30,158",100%,-,-
"1,714",La llegenda de l'innombrable,"$30,006",-,-,"$30,006",100%
"1,715",Where in the World Is Osama Bin Laden? 2010 Re-release,"$29,947",-,-,"$29,947",100%
"1,716",Saint Misbehavin': The Wavy Gravy Movie,"$29,893","$29,893",100%,-,-
"1,717",Lbs.,"$29,866","$29,866",100%,-,-
"1,718",Tokyo Taxi,"$29,776",-,-,"$29,776",100%
"1,719",Multiple Sarcasms,"$29,731","$29,731",100%,-,-
"1,720",Bravo! Jazz Life,"$29,603",-,-,"$29,603",100%
"1,721",La Vigilia,"$29,562",-,-,"$29,562",100%
"1,722",Back to Your Arms,"$29,258",-,-,"$29,258",100%
"1,723",The Sanctuary 2010 Re-release,"$29,203",-,-,"$29,203",100%
"1,724",Melody for a Street Organ,"$29,087",-,-,"$29,087",100%
"1,725",Magic,"$28,968",-,-,"$28,968",100%
"1,726",Two in the Wave,"$28,808","$28,808",100%,-,-
"1,727",Frantisek je devkar 2010 Re-release,"$28,776",-,-,"$28,776",100%
"1,728",Nénette,"$28,699","$18,009",62.8%,"$10,690",37.2%
"1,729",Estomago: A Gastronomic Story 2010 Re-release,"$28,466",-,-,"$28,466",100%
"1,730",Off Karadeniz,"$28,241",-,-,"$28,241",100%
"1,731",St.,"$28,208",-,-,"$28,208",100%
"1,732",The Chaser 2010 Re-release,"$28,161",-,-,"$28,161",100%
"1,733",Don't Look Back 2010 Re-release,"$28,062",-,-,"$28,062",100%
"1,734",My Father My Lord 2010 Re-release,"$27,985",-,-,"$27,985",100%
"1,735",The Ultimate Wave Tahiti,"$27,809",-,-,"$27,809",100%
"1,736",Men on the Bridge,"$27,563",-,-,"$27,563",100%
"1,737",12 Angry Lebanese: The Documentary,"$27,415",-,-,"$27,415",100%
"1,738",Al Beh Romancy,"$27,400",-,-,"$27,400",100%
"1,739",Ngao: Kamkrai Kamman,"$27,353",-,-,"$27,353",100%
"1,740",Crook: It's Good to Be Bad,"$27,345",-,-,"$27,345",100%
"1,741",The Combination 2010 Re-release,"$27,043",-,-,"$27,043",100%
"1,742",Armida,"$26,806",-,-,"$26,806",100%
"1,743",Bankrot,"$26,794",-,-,"$26,794",100%
"1,744",Medal of Honor,"$26,777",-,-,"$26,777",100%
"1,745",Leo's Room,"$26,719",-,-,"$26,719",100%
"1,746",Angel at Sea,"$26,701",-,-,"$26,701",100%
"1,747",Sagan 2010 Re-release,"$26,697",-,-,"$26,697",100%
"1,748",Lengua materna,"$26,394",-,-,"$26,394",100%
"1,749",Eloise,"$26,393",-,-,"$26,393",100%
"1,750",October Country,"$26,185","$26,185",100%,-,-
"1,751",Outrageous,"$26,069",-,-,"$26,069",100%
"1,752",Silent Light 2010 Re-release,"$25,956",-,-,"$25,956",100%
"1,753",Casting,"$25,818",-,-,"$25,818",100%
"1,754",The Metropolitan Opera HD Live: Mussorgsky: Boris Godunov,"$25,773",-,-,"$25,773",100%
"1,755",Shadows,"$25,636",-,-,"$25,636",100%
"1,756",Wheesung,"$25,635",-,-,"$25,635",100%
"1,757",The Exploding Girl,"$25,572","$25,572",100%,-,-
"1,758",Boca de fresa,"$25,494",-,-,"$25,494",100%
"1,759",RTT 2010 Re-release,"$25,166",-,-,"$25,166",100%
"1,760",Fresh,"$25,115","$25,115",100%,-,-
"1,761",What My Eyes Have Seen 2010 Re-release,"$25,048",-,-,"$25,048",100%
"1,762",The Last Season: Shawaks,"$25,035",-,-,"$25,035",100%
"1,763",Jellyfish 2010 Re-release,"$24,761",-,-,"$24,761",100%
"1,764",Paathshaala,"$24,690",-,-,"$24,690",100%
"1,765",Peeping Tom,"$24,640",-,-,"$24,640",100%
"1,766",La-Fa-Fun: Confession of the Winners,"$24,570",-,-,"$24,570",100%
"1,767",The Line,"$24,423",-,-,"$24,423",100%
"1,768",Room of Death 2010 Re-release,"$24,310",-,-,"$24,310",100%
"1,769",Hunger 2010 Re-release,"$24,144",-,-,"$24,144",100%
"1,770",Gigola,"$24,085",-,-,"$24,085",100%
"1,771",The Child Prodigy,"$23,927",-,-,"$23,927",100%
"1,772",Jhootha Hi Sahi,"$23,917",-,-,"$23,917",100%
"1,773",Behind the Burly Q,"$23,889","$23,889",100%,-,-
"1,774",The Metropolitan Opera HD Live: R. Strauss: Der Rosenkavalier,"$23,792",-,-,"$23,792",100%
"1,775",2010 Seoul Vacation,"$23,673",-,-,"$23,673",100%
"1,776",Casablanca 2010 Re-release,"$23,551",-,-,"$23,551",100%
"1,777",Norberto's Deadline,"$23,494",-,-,"$23,494",100%
"1,778",Volverte a ver 2010 Re-release,"$23,268",-,-,"$23,268",100%
"1,779",The Famous and the Dead,"$23,177",-,-,"$23,177",100%
"1,780",The God of Wood,"$23,017",-,-,"$23,017",100%
"1,781",Robinson in Ruins,"$22,845",-,-,"$22,845",100%
"1,782",Surveillance 2010 Re-release,"$22,829",-,-,"$22,829",100%
"1,783",The Other City,"$22,539","$22,539",100%,-,-
"1,784",Reykjavik-Rotterdam 2010 Re-release,"$22,472",-,-,"$22,472",100%
"1,785",Happy Tears,"$22,464","$22,464",100%,-,-
"1,786",Picture Me,"$22,369","$12,008",53.7%,"$10,361",46.3%
"1,787",A Lone Tree,"$22,279",-,-,"$22,279",100%
"1,788",Butterfly 2010 Re-release,"$22,219",-,-,"$22,219",100%
"1,789",The Garden of Eden,"$22,083","$22,083",100%,-,-
"1,790",And Everything Is Going Fine,"$22,080","$22,080",100%,-,-
"1,791",Lola Montès 2010 Re-release,"$22,009",-,-,"$22,009",100%
"1,792",The Big Sleep 2010 Re-release,"$21,905",-,-,"$21,905",100%
"1,793",At the End of Daybreak,"$21,900",-,-,"$21,900",100%
"1,794",Bibliothèque Pascal,"$21,851",-,-,"$21,851",100%
"1,795",Tell No One 2010 Re-release,"$21,807",-,-,"$21,807",100%
"1,796",Otôto,"$21,797",-,-,"$21,797",100%
"1,797",Toe to Toe,"$21,648","$21,648",100%,-,-
"1,798",The White Silk Dress 2010 Re-release,"$21,588",-,-,"$21,588",100%
"1,799",Morgen,"$21,462",-,-,"$21,462",100%
"1,800",The Lost City 2010 Re-release,"$21,393",-,-,"$21,393",100%
"1,801",A Matter of Size,"$21,239",-,-,"$21,239",100%
"1,802",Silent Voice,"$21,147",-,-,"$21,147",100%
"1,803",Themba,"$20,937",-,-,"$20,937",100%
"1,804","Anthony, Warrior of God 2010 Re-release","$20,904",-,-,"$20,904",100%
"1,805",After School,"$20,829",-,-,"$20,829",100%
"1,806",Jackboots on Whitehall,"$20,776",-,-,"$20,776",100%
"1,807",Caracremada,"$20,735",-,-,"$20,735",100%
"1,808",Majaneen Noskom,"$20,656",-,-,"$20,656",100%
"1,809",Douchebag,"$20,615","$20,615",100%,-,-
"1,810",Zenitram,"$20,600",-,-,"$20,600",100%
"1,811",Brief Encounter 2010 Re-release,"$20,535",-,-,"$20,535",100%
"1,812",Vegetarian,"$20,380",-,-,"$20,380",100%
"1,813",Linea di Konfine,"$20,377",-,-,"$20,377",100%
"1,814",The Boy from Ipanema,"$20,356",-,-,"$20,356",100%
"1,815",Vida Sobre Rodas,"$20,342",-,-,"$20,342",100%
"1,816",Oblivion Island: Haruka and the Magic Mirror 2010 Re-release,"$20,323",-,-,"$20,323",100%
"1,817",Rudolfa mantojums,"$20,317",-,-,"$20,317",100%
"1,818",The Korean,"$20,279","$20,279",100%,-,-
"1,819",La Polinesia è sotto casa,"$20,221",-,-,"$20,221",100%
"1,820",Double Take,"$20,218","$20,218",100%,-,-
"1,821",Shoah,"$20,175","$20,175",100%,-,-
"1,822",Die Hummel,"$19,970",-,-,"$19,970",100%
"1,823",Bhoot 2010 Re-release,"$19,930",-,-,"$19,930",100%
"1,824","Thelma, Louise et Chantal","$19,888",-,-,"$19,888",100%
"1,825",The Trial,"$19,753","$19,753",100%,-,-
"1,826",Un buen día,"$19,733",-,-,"$19,733",100%
"1,827",Bitter/Sweet,"$19,727",-,-,"$19,727",100%
"1,828",Neshoba,"$19,245","$19,245",100%,-,-
"1,829",The People I've Slept With,"$19,137","$19,137",100%,-,-
"1,830",Chikku Bukku,"$19,116",-,-,"$19,116",100%
"1,831",Messenger,"$19,037",-,-,"$19,037",100%
"1,832",Empire of Silver,"$19,036",-,-,"$19,036",100%
"1,833",Nejvetsi z Cechu,"$19,000",-,-,"$19,000",100%
"1,834",7X: This is Our Kids,"$18,948",-,-,"$18,948",100%
"1,835",Andres Doesn't Want to Take a Nap,"$18,926",-,-,"$18,926",100%
"1,836",Paco and the Magical Book 2010 Re-release,"$18,834",-,-,"$18,834",100%
"1,837",Chelovek s bulvara Kaputsinok,"$18,378",-,-,"$18,378",100%
"1,838",Market Street,"$18,350",-,-,"$18,350",100%
"1,839","Love, Lust & Lies","$18,323",-,-,"$18,323",100%
"1,840",Off and Running,"$18,262","$18,262",100%,-,-
"1,841",Magic Paris,"$18,245",-,-,"$18,245",100%
"1,842",Sadness in Beauty,"$18,181",-,-,"$18,181",100%
"1,843",Love in Transit,"$18,031",-,-,"$18,031",100%
"1,844",Amazon Jack 2010 Re-release,"$17,935",-,-,"$17,935",100%
"1,845",Great Directors,"$17,921","$17,921",100%,-,-
"1,846",The Thorn in the Heart,"$17,849","$7,376",41.3%,"$10,473",58.7%
"1,847",El Regalo 2010 Re-release,"$17,568",-,-,"$17,568",100%
"1,848",The Drunkard,"$17,390",-,-,"$17,390",100%
"1,849",The Law,"$17,351","$17,351",100%,-,-
"1,850",Teen Patti,"$17,311",-,-,"$17,311",100%
"1,851",Truce,"$17,138",-,-,"$17,138",100%
"1,852",Al Moshtaba,"$16,994",-,-,"$16,994",100%
"1,853",Carbon Nation,"$16,901","$16,901",100%,-,-
"1,854",Yanoosak,"$16,895",-,-,"$16,895",100%
"1,855",Blow Horn,"$16,868",-,-,"$16,868",100%
"1,856",Federico Fellini Retrospective,"$16,838",-,-,"$16,838",100%
"1,857",The Neighbor Zombie,"$16,783",-,-,"$16,783",100%
"1,858",The Unforgiving,"$16,743",-,-,"$16,743",100%
"1,859",Anonyma - Eine Frau in Berlin 2010 Re-release,"$16,617",-,-,"$16,617",100%
"1,860",The Freebie,"$16,613","$16,613",100%,-,-
"1,861",Me Two 2010 Re-release,"$16,592",-,-,"$16,592",100%
"1,862",The Girl in the Park 2010 Re-release,"$16,461",-,-,"$16,461",100%
"1,863",Kick Off,"$16,402",-,-,"$16,402",100%
"1,864",Bes Sehir,"$16,329",-,-,"$16,329",100%
"1,865",Soul Boy,"$16,211",-,-,"$16,211",100%
"1,866",The Metropolitan Opera Presents,"$16,159",-,-,"$16,159",100%
"1,867",Günter Wallraff - Schwarz auf weiß,"$16,065",-,-,"$16,065",100%
"1,868",Familystrip,"$16,006",-,-,"$16,006",100%
"1,869",Kako si?,"$15,874",-,-,"$15,874",100%
"1,870",National Theatre Live: A Disappearing Number,"$15,850",-,-,"$15,850",100%
"1,871",Breakdance Academy,"$15,628","$15,628",100%,-,-
"1,872",Bloody Innocent,"$15,621",-,-,"$15,621",100%
"1,873",Facing Ali,"$15,524",-,-,"$15,524",100%
"1,874",Dreamkiller,"$15,514","$15,514",100%,-,-
"1,875",Eva and Lola,"$15,452",-,-,"$15,452",100%
"1,876",Paraiso: Tatlong kwento ng pag-asa 2010 Re-release,"$15,406",-,-,"$15,406",100%
"1,877",18 Years Later,"$15,365",-,-,"$15,365",100%
"1,878",Cindy Does Not Love Me,"$15,328",-,-,"$15,328",100%
"1,879",Agathe Cléry 2010 Re-release,"$15,012",-,-,"$15,012",100%
"1,880",Prosta historia o milosci,"$14,962",-,-,"$14,962",100%
"1,881",Toys in the Attic 2010 Re-release,"$14,844",-,-,"$14,844",100%
"1,882",Buddha Collapsed Out of Shame 2010 Re-release,"$14,806",-,-,"$14,806",100%
"1,883",Kapitalism: Our Improved Formula,"$14,786",-,-,"$14,786",100%
"1,884",Zwischen Himmel und Erde. Anthroposophie heute,"$14,620",-,-,"$14,620",100%
"1,885",Meat Grinder 2010 Re-release,"$14,620",-,-,"$14,620",100%
"1,886",The Two Escobars,"$14,457","$14,457",100%,-,-
"1,887",Pestrye sumerki,"$14,434",-,-,"$14,434",100%
"1,888",The Last Summer of La Boyita,"$14,368",-,-,"$14,368",100%
"1,889","It's Not Me, I Swear!","$14,345",-,-,"$14,345",100%
"1,890",Awaking from a Dream,"$14,340",-,-,"$14,340",100%
"1,891",Days of European Films,"$14,334",-,-,"$14,334",100%
"1,892",A Driver for Vera 2010 Re-release,"$14,294",-,-,"$14,294",100%
"1,893",Ghetto Physics,"$14,034","$14,034",100%,-,-
"1,894",Bobby 2010 Re-release,"$14,017",-,-,"$14,017",100%
"1,895",Pepperminta,"$14,004",-,-,"$14,004",100%
"1,896",Passerby #3,"$13,967",-,-,"$13,967",100%
"1,897",Don McKay,"$13,722","$13,722",100%,-,-
"1,898",Kaptan feza,"$13,688",-,-,"$13,688",100%
"1,899",Knight of the Rose,"$13,649",-,-,"$13,649",100%
"1,900",Berlin Calling 2010 Re-release,"$13,596",-,-,"$13,596",100%
"1,901",The Lightkeepers,"$13,567",-,-,"$13,567",100%
"1,902",Matariki,"$13,545",-,-,"$13,545",100%
"1,903",Paper Man,"$13,514","$13,514",100%,-,-
"1,904",A Christmas Story 2010 Re-release,"$13,508",-,-,"$13,508",100%
"1,905",Handsome Harry,"$13,500","$13,500",100%,-,-
"1,906",My Lai Four,"$13,376",-,-,"$13,376",100%
"1,907",The Goonies 2010 Re-release,"$13,346",-,-,"$13,346",100%
"1,908",Portrait of the Fighter as a Young Man,"$13,314",-,-,"$13,314",100%
"1,909",Violet Tendencies,"$13,304","$13,304",100%,-,-
"1,910",Interview 2010 Re-release,"$13,258",-,-,"$13,258",100%
"1,911",Blood of My Blood 2010 Re-release,"$13,240",-,-,"$13,240",100%
"1,912","Sex, Party & Lies 2010 Re-release","$13,117",-,-,"$13,117",100%
"1,913",Valentino y el clan del can 2010 Re-release,"$13,092",-,-,"$13,092",100%
"1,914",Agnes Varda Retrospective,"$13,008",-,-,"$13,008",100%
"1,915",Jim,"$13,000","$13,000",100%,-,-
"1,916",Tale 52 2010 Re-release,"$12,995",-,-,"$12,995",100%
"1,917",The Taqwacores,"$12,839","$11,445",89.1%,"$1,394",10.9%
"1,918",The Shock Doctrine,"$12,810",-,-,"$12,810",100%
"1,919",The Unknown Woman 2010 Re-release,"$12,780",-,-,"$12,780",100%
"1,920",The Shop Around the Corner 2010 Re-release,"$12,706",-,-,"$12,706",100%
"1,921",Rammbock: Berlin Undead,"$12,699",-,-,"$12,699",100%
"1,922",Bedways,"$12,580",-,-,"$12,580",100%
"1,923",Rest in Peace,"$12,511",-,-,"$12,511",100%
"1,924",Pop Star,"$12,434",-,-,"$12,434",100%
"1,925",The Forbidden Kingdom 2010 Re-release,"$12,429",-,-,"$12,429",100%
"1,926",Second Hand Wedding 2010 Re-release,"$12,376",-,-,"$12,376",100%
"1,927",The Living Wake,"$12,232","$12,232",100%,-,-
"1,928",Enlightenment Film,"$12,226",-,-,"$12,226",100%
"1,929",Earth's Women,"$12,099",-,-,"$12,099",100%
"1,930",Son-nim-1 Cheo-beon-jjae I-ya-gi,"$12,098",-,-,"$12,098",100%
"1,931",The Kids Grow Up,"$12,095","$12,095",100%,-,-
"1,932",Senlikname: Bir Istanbul Masali,"$12,024",-,-,"$12,024",100%
"1,933",Loup 2010 Re-release,"$11,996",-,-,"$11,996",100%
"1,934",Rembrandt's J'Accuse,"$11,987",-,-,"$11,987",100%
"1,935",Un fueguito. La historia de César Milstein,"$11,892",-,-,"$11,892",100%
"1,936",Hi-eo-ro,"$11,799",-,-,"$11,799",100%
"1,937",The Dry Land,"$11,777","$11,777",100%,-,-
"1,938",White Wedding 2010 Re-release,"$11,710","$11,710",100%,-,-
"1,939",To Live!,"$11,661",-,-,"$11,661",100%
"1,940",40% - Le mani libere del destino,"$11,626",-,-,"$11,626",100%
"1,941",Breakaway,"$11,623",-,-,"$11,623",100%
"1,942",Superior Ultraman 8 Brothers 2010 Re-release,"$11,569",-,-,"$11,569",100%
"1,943",After the Cup: Sons of Sakhnin United,"$11,538","$11,538",100%,-,-
